DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-06-22 13:00:00,7.0,0.0,1000.5,40.0,22.97,117758.2,1443.3
2024-06-22 13:10:00,7.0,0.0,1000.43,40.0,22.4,113157.84,1360.18
2024-06-22 13:20:00,7.0,0.0,1000.36,40.0,23.12,101548.23,1262.68
2024-06-22 13:30:00,7.0,0.0,1000.3,40.0,26.33,57567.74,497.97
2024-06-22 13:40:00,7.0,0.0,1000.28,40.0,30.64,55387.95,484.14
2024-06-22 13:50:00,7.0,0.0,1000.15,40.0,31.95,58887.04,613.66
2024-06-22 14:00:00,7.0,0.0,1000.11,40.0,34.66,32491.58,171.14
2024-06-22 14:10:00,7.0,0.0,999.99,40.0,35.58,42334.98,391.4
2024-06-22 14:20:00,7.0,0.0,999.91,40.0,33.02,52278.46,662.51
2024-06-22 14:30:00,7.0,0.0,999.81,40.0,32.84,38261.2,329.29
2024-06-22 14:40:00,7.0,0.0,999.72,40.0,36.24,28805.09,146.87
2024-06-22 14:50:00,7.0,0.0,999.72,40.0,39.84,27398.8,149.67
2024-06-22 15:00:00,7.0,0.0,999.68,39.74,43.85,27199.33,164.02
2024-06-22 15:10:00,7.0,0.0,999.65,39.72,44.01,28713.0,159.95
2024-06-22 15:20:00,7.0,0.0,999.59,39.82,43.96,23014.42,128.92
2024-06-22 15:30:00,7.0,0.0,999.63,39.57,45.08,20733.5,116.21
2024-06-22 15:40:00,7.0,0.0,999.58,38.67,47.31,15845.33,52.63
2024-06-22 15:50:00,7.0,0.0,999.6,37.96,49.72,14636.16,47.44
2024-06-22 16:00:00,7.0,0.0,999.64,37.41,51.25,11702.25,26.45
2024-06-22 16:10:00,7.0,0.0,999.67,37.16,52.18,12498.33,26.21
2024-06-22 16:20:00,7.0,0.0,999.68,37.18,52.27,13337.75,32.74
2024-06-22 16:30:00,7.0,0.0,999.72,37.11,52.47,12592.22,31.42
2024-06-22 16:40:00,7.0,0.0,999.82,36.8,53.6,11496.92,24.64
2024-06-22 16:50:00,7.0,0.0,999.86,36.5,54.5,9735.33,16.71
2024-06-22 17:00:00,7.0,0.0,999.92,36.12,55.94,8496.08,12.34
2024-06-22 17:10:00,7.0,0.0,1000.0,35.57,57.77,7407.25,9.48
2024-06-22 17:20:00,7.0,0.0,1000.14,35.24,58.88,6572.5,7.31
2024-06-22 17:30:00,7.0,0.0,1000.2,34.72,60.97,5249.5,4.62
2024-06-22 17:40:00,7.0,0.0,1000.31,34.23,62.7,4200.17,2.99
2024-06-22 17:50:00,7.0,0.0,1000.36,33.74,64.7,3388.83,1.99
2024-06-22 18:00:00,7.0,0.0,1000.39,33.29,66.39,2752.17,1.39
2024-06-22 18:10:00,7.0,0.0,1000.55,32.95,67.79,1955.42,0.79
2024-06-22 18:20:00,7.0,0.0,1000.67,32.72,68.65,1284.0,0.42
2024-06-22 18:30:00,7.0,0.0,1000.85,32.46,69.7,608.5,0.13
2024-06-22 18:40:00,7.0,0.0,1001.12,32.2,70.62,168.92,0.02
2024-06-22 18:50:00,7.0,0.0,1001.26,31.99,71.81,46.19,0.0
2024-06-23 04:50:00,7.0,0.0,1003.0,28.55,93.33,65.42,0.01
2024-06-23 05:00:00,7.0,0.0,1003.0,28.51,92.8,294.67,0.05
2024-06-23 05:10:00,7.0,0.0,1003.04,28.57,92.18,955.25,0.36
2024-06-23 05:20:00,7.0,0.0,1003.03,28.93,90.69,2327.75,1.68
2024-06-23 05:30:00,7.0,0.0,1003.08,29.37,88.01,4119.92,4.08
2024-06-23 05:40:00,7.0,0.0,1003.16,29.69,85.21,5103.17,5.18
2024-06-23 05:50:00,7.0,0.0,1003.16,29.89,83.67,5674.42,5.73
2024-06-23 06:00:00,7.0,0.0,1003.1,29.97,83.37,6554.25,6.79
2024-06-23 06:10:00,7.0,0.0,1003.06,30.13,83.4,7162.17,7.82
2024-06-23 06:20:00,7.0,0.0,1003.12,30.46,80.92,9152.75,10.97
2024-06-23 06:30:00,7.0,0.0,1003.17,32.85,70.77,20729.42,96.21
2024-06-23 06:40:00,7.0,0.0,1003.18,37.15,54.94,34666.66,249.16
2024-06-23 06:50:00,7.0,0.0,1003.22,39.9,43.52,40364.22,330.94
2024-06-23 07:00:00,7.0,0.0,1003.27,40.0,39.01,44765.01,396.9
2024-06-23 07:10:00,7.0,0.0,1003.26,40.0,37.82,37380.75,289.12
2024-06-23 07:20:00,7.0,0.0,1003.22,40.0,34.73,45952.56,409.23
2024-06-23 07:30:00,7.0,0.0,1003.17,40.0,32.06,50161.2,482.57
2024-06-23 07:40:00,7.0,0.0,1003.18,40.0,31.3,54592.11,561.68
2024-06-23 07:50:00,7.0,0.0,1003.2,40.0,28.71,60544.44,674.22
2024-06-23 08:00:00,7.0,0.0,1003.27,40.0,27.56,62494.41,710.68
2024-06-23 08:10:00,7.0,0.0,1003.25,40.0,25.08,69029.65,874.86
2024-06-23 08:20:00,7.0,0.0,1003.14,40.0,22.36,71420.03,935.45
2024-06-23 08:30:00,7.0,0.0,1003.07,40.0,20.86,75988.59,1040.56
2024-06-23 08:40:00,7.0,0.0,1003.04,40.0,21.12,79347.48,1120.79
2024-06-23 08:50:00,7.0,0.0,1003.01,40.0,20.88,72731.58,1037.97
2024-06-23 09:00:00,7.0,0.0,1002.97,40.0,25.93,48152.81,621.88
2024-06-23 09:10:00,7.0,0.0,1002.86,40.0,20.96,98867.83,1590.13
2024-06-23 09:20:00,7.0,0.0,1002.81,40.0,20.38,48440.23,587.71
2024-06-23 09:30:00,7.0,0.0,1002.85,40.0,26.35,31612.83,183.49
2024-06-23 09:40:00,7.0,0.0,1002.77,40.0,24.36,93973.5,1395.24
2024-06-23 09:50:00,7.0,0.0,1002.69,40.0,21.46,108937.7,1639.96
2024-06-23 10:00:00,7.0,0.0,1002.67,40.0,18.26,117758.2,1713.55
2024-06-23 10:10:00,7.0,0.0,1002.58,40.0,17.38,117223.45,1698.19
2024-06-23 10:20:00,7.0,0.0,1002.49,40.0,16.94,117758.2,1739.97
2024-06-23 10:30:00,7.0,0.0,1002.44,40.0,16.61,117758.2,1670.75
2024-06-23 10:40:00,7.0,0.0,1002.34,40.0,16.79,117758.2,1699.8
2024-06-23 10:50:00,7.0,0.0,1002.25,40.0,16.41,117525.32,1698.0
2024-06-23 11:00:00,7.0,0.0,1002.18,40.0,17.2,107967.56,1507.71
2024-06-23 11:10:00,7.0,0.0,1002.1,40.0,18.11,113968.77,1705.01
2024-06-23 11:20:00,7.0,0.0,1001.96,40.0,17.77,110975.89,1680.64
2024-06-23 11:30:00,7.0,0.0,1001.86,40.0,17.88,107853.28,1691.8
2024-06-23 11:40:00,7.0,0.0,1001.81,40.0,18.37,105666.12,1678.14
2024-06-23 11:50:00,7.0,0.0,1001.77,40.0,20.84,107551.23,1663.3
2024-06-23 12:00:00,7.0,0.0,1001.65,40.0,21.46,110934.92,1646.88
2024-06-23 12:10:00,7.0,0.0,1001.56,40.0,20.85,117310.06,1637.99
2024-06-23 12:20:00,7.0,0.0,1001.51,40.0,21.08,117758.2,1630.42
2024-06-23 12:30:00,7.0,0.0,1001.33,40.0,20.84,117758.2,1604.88
2024-06-23 12:40:00,7.0,0.0,1001.21,40.0,20.75,98730.55,1185.08
2024-06-23 12:50:00,7.0,0.0,1001.16,40.0,19.85,117758.2,1514.05
2024-06-23 13:00:00,7.0,0.0,1000.97,40.0,18.35,117758.2,1397.88
2024-06-23 13:10:00,7.0,0.0,1000.81,40.0,17.88,113913.42,1351.37
2024-06-23 13:20:00,7.0,0.0,1000.68,40.0,17.66,105079.99,1298.42
2024-06-23 13:30:00,7.0,0.0,1000.56,40.0,16.91,96972.67,1234.27
2024-06-23 13:40:00,7.0,0.0,1000.47,40.0,18.32,86957.97,1145.1
2024-06-23 13:50:00,7.0,0.0,1000.43,40.0,20.59,77160.33,1086.52
2024-06-23 14:00:00,7.0,0.0,1000.29,40.0,21.3,71114.56,1075.9
2024-06-23 14:10:00,7.0,0.0,1000.15,40.0,22.2,50488.59,552.67
2024-06-23 14:20:00,7.0,0.0,1000.07,40.0,28.43,31123.75,155.1
2024-06-23 14:30:00,7.0,0.0,1000.07,40.0,31.92,39588.16,411.0
2024-06-23 14:40:00,7.0,0.0,999.95,40.0,29.03,45941.02,627.11
2024-06-23 14:50:00,7.0,0.0,999.89,40.0,27.24,45610.62,632.67
2024-06-23 15:00:00,7.0,0.0,999.9,40.0,26.8,45312.42,585.04
2024-06-23 15:10:00,7.0,0.0,999.64,40.0,28.36,39579.64,469.5
2024-06-23 15:20:00,7.0,0.0,999.62,40.0,30.06,37588.34,410.03
2024-06-23 15:30:00,7.0,0.0,999.6,40.0,29.57,35439.66,376.66
2024-06-23 15:40:00,7.0,0.0,999.78,40.0,32.17,28036.92,162.74
2024-06-23 15:50:00,7.0,0.0,999.82,40.0,34.89,27282.83,178.84
2024-06-23 16:00:00,7.0,0.0,999.8,40.0,40.08,16167.58,52.6
2024-06-23 16:10:00,7.0,0.0,999.9,39.93,43.2,17853.5,58.94
2024-06-23 16:20:00,7.0,0.0,999.96,39.1,45.85,15507.0,41.42
2024-06-23 16:30:00,7.0,0.0,1000.09,37.74,50.02,12730.67,26.54
2024-06-23 16:40:00,7.0,0.0,1000.29,37.06,52.24,9528.0,15.28
2024-06-23 16:50:00,7.0,0.0,1000.32,36.35,54.38,6621.58,7.4
2024-06-23 17:00:00,7.0,0.0,1000.47,35.47,57.16,2936.75,1.44
2024-06-23 17:10:00,7.0,0.0,1000.69,34.82,59.35,1898.83,0.52
2024-06-23 17:20:00,7.0,0.0,1000.98,34.12,62.1,1493.75,0.31
2024-06-23 17:30:00,7.0,0.0,1001.12,33.61,64.27,1499.17,0.32
2024-06-23 17:40:00,7.0,0.0,1001.16,33.15,66.24,1552.5,0.32
2024-06-23 17:50:00,7.0,0.0,1001.25,32.58,68.71,1358.0,0.27
2024-06-23 18:00:00,7.0,0.0,1001.51,32.52,69.53,847.17,0.12
2024-06-23 18:10:00,7.0,0.0,1001.55,32.45,70.65,794.08,0.11
2024-06-23 18:20:00,7.0,0.0,1001.58,32.35,71.67,552.83,0.07
2024-06-23 18:30:00,7.0,0.0,1001.47,32.11,73.06,342.66,0.04
2024-06-23 18:40:00,7.0,0.0,1001.41,31.69,75.58,148.0,0.01
2024-06-23 18:50:00,7.0,0.0,1001.51,31.4,77.12,42.26,0.0
2024-06-24 04:50:00,7.0,0.0,1004.02,28.28,89.61,68.8,0.01
2024-06-24 05:00:00,7.0,0.0,1004.03,28.11,89.5,328.33,0.05
2024-06-24 05:10:00,7.0,0.0,1004.13,28.02,87.38,946.42,0.21
2024-06-24 05:20:00,7.0,0.0,1004.24,28.05,88.64,1877.92,0.6
2024-06-24 05:30:00,7.0,0.0,1004.43,28.26,90.7,3158.08,1.68
2024-06-24 05:40:00,7.0,0.0,1004.55,28.48,89.97,4448.5,3.0
2024-06-24 05:50:00,7.0,0.0,1004.61,28.76,87.32,5759.92,4.78
2024-06-24 06:00:00,7.0,0.0,1004.67,29.09,84.44,7043.17,6.91
2024-06-24 06:10:00,7.0,0.0,1004.64,29.51,80.77,8200.08,9.21
2024-06-24 06:20:00,7.0,0.0,1004.69,30.07,78.3,10185.67,12.92
2024-06-24 06:30:00,7.0,0.0,1004.72,31.96,71.23,18127.33,65.68
2024-06-24 06:40:00,7.0,0.0,1004.78,35.05,59.56,25666.42,137.47
2024-06-24 06:50:00,7.0,0.0,1004.78,37.44,50.93,32403.75,215.45
2024-06-24 07:00:00,7.0,0.0,1004.78,38.97,45.87,34718.75,242.7
2024-06-24 07:10:00,7.0,0.0,1004.79,39.82,42.46,38734.5,297.01
2024-06-24 07:20:00,7.0,0.0,1004.72,40.0,38.11,42633.73,341.94
2024-06-24 07:30:00,7.0,0.0,1004.58,40.0,35.08,47380.36,438.29
2024-06-24 07:40:00,7.0,0.0,1004.52,40.0,33.2,51613.08,511.89
2024-06-24 07:50:00,7.0,0.0,1004.58,40.0,31.27,56291.6,593.18
2024-06-24 08:00:00,7.0,0.0,1004.5,40.0,29.51,61697.5,695.47
2024-06-24 08:10:00,7.0,0.0,1004.47,40.0,29.79,65378.57,794.67
2024-06-24 08:20:00,7.0,0.0,1004.42,40.0,28.49,69065.23,888.59
2024-06-24 08:30:00,7.0,0.0,1004.33,40.0,27.48,73094.0,986.86
2024-06-24 08:40:00,7.0,0.0,1004.23,40.0,26.76,77858.95,1100.24
2024-06-24 08:50:00,7.0,0.0,1004.2,40.0,26.31,82623.01,1215.09
2024-06-24 09:00:00,7.0,0.0,1004.14,40.0,24.18,85720.82,1291.47
2024-06-24 09:10:00,7.0,0.0,1004.09,40.0,23.1,90482.36,1399.92
2024-06-24 09:20:00,7.0,0.0,1003.93,40.0,20.84,96772.14,1489.6
2024-06-24 09:30:00,7.0,0.0,1003.87,40.0,19.87,78238.14,1180.13
2024-06-24 09:40:00,7.0,0.0,1003.81,40.0,21.29,54655.82,566.85
2024-06-24 09:50:00,7.0,0.0,1003.74,40.0,25.22,49177.62,575.51
2024-06-24 10:00:00,7.0,0.0,1003.68,40.0,23.84,113284.7,1737.46
2024-06-24 10:10:00,7.0,0.0,1003.59,40.0,19.33,117758.2,1774.88
2024-06-24 10:20:00,7.0,0.0,1003.5,40.0,18.68,117758.2,1795.48
2024-06-24 10:30:00,7.0,0.0,1003.42,40.0,17.61,117758.2,1759.42
2024-06-24 10:40:00,7.0,0.0,1003.41,40.0,18.63,117758.2,1756.06
2024-06-24 10:50:00,7.0,0.0,1003.22,40.0,17.93,117758.2,1770.88
2024-06-24 11:00:00,7.0,0.0,1003.12,40.0,18.5,117442.49,1729.52
2024-06-24 11:10:00,7.0,0.0,1002.99,40.0,19.38,114589.95,1727.11
2024-06-24 11:20:00,7.0,0.0,1002.88,40.0,21.08,110890.54,1722.83
2024-06-24 11:30:00,7.0,0.0,1002.81,40.0,22.05,106704.36,1719.97
2024-06-24 11:40:00,7.0,0.0,1002.7,40.0,22.57,105019.07,1701.71
2024-06-24 11:50:00,7.0,0.0,1002.62,40.0,22.69,106573.91,1683.31
2024-06-24 12:00:00,7.0,0.0,1002.57,40.0,23.8,111524.3,1681.59
2024-06-24 12:10:00,7.0,0.0,1002.56,40.0,23.08,116968.11,1639.99
2024-06-24 12:20:00,7.0,0.0,1002.48,40.0,23.5,117758.2,1612.91
2024-06-24 12:30:00,7.0,0.0,1002.4,40.0,24.41,117758.2,1576.19
2024-06-24 12:40:00,7.0,0.0,1002.27,40.0,24.64,117758.2,1541.56
2024-06-24 12:50:00,7.0,0.0,1002.17,40.0,23.51,117758.2,1475.4
2024-06-24 13:00:00,7.0,0.0,1002.09,40.0,24.99,117758.2,1433.68
2024-06-24 13:10:00,7.0,0.0,1002.04,40.0,25.46,114251.77,1373.75
2024-06-24 13:20:00,7.0,0.0,1001.92,40.0,24.8,105251.59,1323.35
2024-06-24 13:30:00,7.0,0.0,1001.84,40.0,25.92,96391.74,1250.27
2024-06-24 13:40:00,7.0,0.0,1001.77,40.0,25.85,83587.39,1078.63
2024-06-24 13:50:00,7.0,0.0,1001.68,40.0,24.71,75611.78,1019.79
2024-06-24 14:00:00,7.0,0.0,1001.72,40.0,26.06,61466.28,835.83
2024-06-24 14:10:00,7.0,0.0,1001.64,40.0,25.03,56534.32,764.05
2024-06-24 14:20:00,7.0,0.0,1001.62,40.0,26.92,40524.02,435.97
2024-06-24 14:30:00,7.0,0.0,1001.6,40.0,28.99,43550.46,536.74
2024-06-24 14:40:00,7.0,0.0,1001.54,40.0,28.47,42027.48,535.64
2024-06-24 14:50:00,7.0,0.0,1001.5,40.0,30.93,34660.74,379.33
2024-06-24 15:00:00,7.0,0.0,1001.44,40.0,29.96,35818.5,468.79
2024-06-24 15:10:00,7.0,0.0,1001.2,40.0,30.92,30125.08,339.15
2024-06-24 15:20:00,7.0,0.08,1001.13,40.0,32.94,29658.92,287.03
2024-06-24 15:30:00,7.0,0.0,1001.29,40.0,37.75,25401.58,145.14
2024-06-24 15:40:00,7.0,0.0,1001.38,40.0,39.42,23587.08,178.84
2024-06-24 15:50:00,7.0,0.0,1001.49,39.98,40.36,19233.67,100.44
2024-06-24 16:00:00,7.0,0.0,1001.63,38.61,44.68,12928.58,28.06
2024-06-24 16:10:00,7.0,0.0,1001.87,37.32,48.38,13060.42,28.65
2024-06-24 16:20:00,7.0,0.0,1001.85,36.6,51.12,14464.92,34.35
2024-06-24 16:30:00,7.0,0.0,1001.98,35.66,54.37,6230.42,6.15
2024-06-24 16:40:00,7.0,0.0,1002.09,34.68,57.86,5309.42,3.9
2024-06-24 16:50:00,7.0,0.0,1002.11,34.16,60.7,5733.67,4.53
2024-06-24 17:00:00,7.0,0.0,1002.29,33.74,62.48,5743.25,4.89
2024-06-24 17:10:00,7.0,0.0,1002.44,33.47,63.5,3095.75,1.6
2024-06-24 17:20:00,7.0,0.0,1002.49,33.12,64.92,2038.42,0.58
2024-06-24 17:30:00,7.0,0.0,1002.61,32.83,66.19,1559.83,0.34
2024-06-24 17:40:00,7.0,0.0,1002.86,32.65,67.11,1205.58,0.22
2024-06-24 17:50:00,7.0,0.0,1003.04,32.35,68.93,1030.17,0.18
2024-06-24 18:00:00,7.0,0.0,1003.0,32.34,68.93,942.33,0.16
2024-06-24 18:10:00,7.0,0.0,1003.08,32.21,69.95,701.0,0.1
2024-06-24 18:20:00,7.0,0.0,1003.18,32.12,70.34,322.58,0.03
2024-06-24 18:30:00,7.0,0.0,1003.42,32.1,70.55,169.58,0.01
2024-06-24 18:40:00,7.0,0.0,1003.66,31.88,71.8,78.17,0.0
2024-06-24 18:50:00,7.0,0.0,1003.83,31.81,71.97,20.83,0.0
2024-06-27 17:50:00,7.0,0.26,1006.11,32.72,59.88,3648.38,2.52
2024-06-27 18:00:00,7.0,0.0,1006.26,32.47,61.02,3148.58,1.97
2024-06-27 18:10:00,7.0,0.0,1006.4,32.16,62.4,2203.08,1.07
2024-06-27 18:20:00,7.0,0.0,1006.47,31.82,64.08,1348.83,0.45
2024-06-27 18:30:00,7.0,0.0,1006.48,31.62,65.82,625.08,0.13
2024-06-27 18:40:00,7.0,0.0,1006.49,31.29,67.69,209.58,0.02
2024-06-27 18:50:00,7.0,0.0,1006.5,30.83,69.02,50.93,0.0
2024-06-28 04:50:00,7.0,0.0,1006.66,26.48,85.74,54.72,0.01
2024-06-28 05:00:00,7.0,0.0,1006.69,26.64,85.36,258.5,0.06
2024-06-28 05:10:00,7.0,0.0,1006.72,26.73,84.05,677.75,0.16
2024-06-28 05:20:00,7.0,0.0,1006.74,26.71,85.08,1581.5,0.7
2024-06-28 05:30:00,7.0,0.0,1006.8,26.62,86.43,2865.42,1.98
2024-06-28 05:40:00,7.0,0.0,1006.77,27.03,83.48,4691.17,4.91
2024-06-28 05:50:00,7.0,0.0,1006.75,27.61,80.03,6468.75,8.61
2024-06-28 06:00:00,7.0,0.0,1006.75,28.21,77.32,7830.17,11.86
2024-06-28 06:10:00,7.0,0.0,1006.78,28.69,75.27,9177.67,16.03
2024-06-28 06:20:00,7.0,0.0,1006.82,29.26,72.67,10978.08,22.13
2024-06-28 06:30:00,7.0,0.0,1006.9,30.48,68.31,16816.92,57.4
2024-06-28 06:40:00,7.0,0.0,1006.95,32.32,60.13,21049.66,88.84
2024-06-28 06:50:00,7.0,0.0,1006.9,33.85,54.41,25104.67,124.26
2024-06-28 07:00:00,7.0,0.0,1006.97,34.85,51.17,28248.5,157.77
2024-06-28 07:10:00,7.0,0.0,1006.99,36.38,45.68,33865.08,227.35
2024-06-28 07:20:00,7.0,0.0,1006.95,37.58,41.19,35748.91,249.38
2024-06-28 07:30:00,7.0,0.0,1006.9,38.51,38.64,35503.5,242.01
2024-06-28 07:40:00,7.0,0.0,1006.93,38.99,37.63,36816.99,255.63
2024-06-28 07:50:00,7.0,0.0,1006.97,39.57,36.72,40533.16,305.65
2024-06-28 08:00:00,7.0,0.0,1007.01,40.0,34.29,47876.48,424.28
2024-06-28 08:10:00,7.0,0.0,1006.99,40.0,31.15,53853.24,538.4
2024-06-28 08:20:00,7.0,0.0,1007.01,40.0,28.28,59555.08,661.59
2024-06-28 08:30:00,7.0,0.0,1007.02,40.0,28.85,59465.24,662.94
2024-06-28 08:40:00,7.0,0.0,1007.02,40.0,29.18,51630.15,494.66
2024-06-28 08:50:00,7.0,0.0,1006.99,40.0,29.17,55708.69,562.45
2024-06-28 09:00:00,7.0,0.0,1006.95,40.0,27.72,64647.79,750.91
2024-06-28 09:10:00,7.0,0.0,1006.89,40.0,25.62,77457.71,1053.38
2024-06-28 09:20:00,7.0,0.0,1006.78,40.0,23.99,80864.59,1102.46
2024-06-28 09:30:00,7.0,0.0,1006.67,40.0,22.89,69959.71,819.2
2024-06-28 09:40:00,7.0,0.0,1006.6,40.0,23.12,70944.58,825.68
2024-06-28 09:50:00,7.0,0.0,1006.51,40.0,22.13,63408.48,634.61
2024-06-28 10:00:00,7.0,0.0,1006.33,40.0,22.59,68924.35,694.45
2024-06-28 10:10:00,7.0,0.0,1006.21,40.0,20.9,81221.44,918.18
2024-06-28 10:20:00,7.0,0.0,1006.08,40.0,20.61,84391.13,959.66
2024-06-28 10:30:00,7.0,0.0,1005.96,40.0,20.47,80409.08,890.32
2024-06-28 10:40:00,7.0,0.0,1005.86,40.0,20.77,68358.87,670.97
2024-06-28 10:50:00,7.0,0.0,1005.77,40.0,23.14,63750.97,621.79
2024-06-28 11:00:00,7.0,0.0,1005.69,40.0,23.39,93280.63,1256.73
2024-06-28 11:10:00,7.0,0.0,1005.58,40.0,23.13,105097.42,1561.21
2024-06-28 11:20:00,7.0,0.0,1005.43,40.0,22.12,66964.13,962.84
2024-06-28 11:30:00,7.0,0.0,1005.29,40.0,21.74,108612.82,1753.05
2024-06-28 11:40:00,7.0,0.0,1005.08,40.0,19.58,106093.06,1693.78
2024-06-28 11:50:00,7.0,0.0,1004.89,40.0,20.88,95175.43,1409.09
2024-06-28 12:00:00,7.0,0.0,1004.83,40.0,22.11,103903.03,1517.83
2024-06-28 12:10:00,7.0,0.0,1004.75,40.0,22.92,112685.08,1509.75
2024-06-28 12:20:00,7.0,0.0,1004.6,40.0,22.73,117758.2,1712.45
2024-06-28 12:30:00,7.0,0.0,1004.38,40.0,23.1,117758.2,1672.35
2024-06-28 12:40:00,7.0,0.03,1004.24,40.0,22.98,117758.2,1589.97
2024-06-28 12:50:00,7.0,0.0,1004.13,40.0,23.54,117758.2,1508.68
2024-06-28 13:00:00,7.0,0.0,1004.05,40.0,23.55,117758.2,1517.83
2024-06-28 13:10:00,7.0,0.0,1003.94,40.0,23.1,112799.9,1354.7
2024-06-28 13:20:00,7.0,0.0,1003.74,40.0,23.82,107236.77,1336.82
2024-06-28 13:30:00,7.0,0.0,1003.63,40.0,24.48,94669.62,1174.24
2024-06-28 13:40:00,7.0,0.0,1003.45,40.0,24.88,81424.31,1027.38
2024-06-28 13:50:00,7.0,0.0,1003.34,40.0,26.56,66243.9,920.18
2024-06-28 14:00:00,7.0,0.0,1003.32,40.0,27.39,65878.47,898.29
2024-06-28 14:10:00,7.0,0.0,1003.16,40.0,29.84,41334.99,488.43
2024-06-28 14:20:00,7.0,0.0,1002.99,39.92,38.61,16252.92,44.39
2024-06-28 14:30:00,7.0,0.0,1002.81,38.66,44.32,18297.17,47.02
2024-06-28 14:40:00,7.0,0.0,1002.79,37.62,47.39,16079.83,38.82
2024-06-28 14:50:00,7.0,0.0,1002.79,36.29,51.24,11562.92,19.64
2024-06-28 15:00:00,7.0,0.0,1002.8,35.59,53.19,11963.42,20.82
2024-06-28 15:10:00,7.0,0.0,1002.96,34.96,55.08,8379.5,10.81
2024-06-28 15:20:00,7.0,0.0,1003.07,34.61,55.99,6728.5,7.01
2024-06-28 15:30:00,7.0,0.39,1003.25,32.71,69.52,3582.83,2.44
2024-06-28 15:40:00,7.0,0.0,1003.43,27.55,97.3,2051.67,0.82
2024-06-28 15:50:00,7.0,0.0,1003.53,26.95,100.0,3291.17,1.83
2024-06-28 16:00:00,7.0,1.14,1003.76,26.3,100.0,3967.67,2.49
2024-06-28 16:10:00,7.0,1.18,1003.71,26.83,100.0,3469.42,1.95
2024-06-28 16:20:00,7.0,0.02,1003.7,27.24,100.0,2745.08,1.23
2024-06-28 16:30:00,7.0,0.0,1003.9,27.58,100.0,1474.58,0.4
2024-06-28 16:40:00,7.0,0.0,1003.96,27.44,100.0,1418.17,0.36
2024-06-28 16:50:00,7.0,0.0,1003.91,27.42,100.0,1788.08,0.58
2024-06-28 17:00:00,7.0,0.0,1004.29,27.46,100.0,1129.67,0.26
2024-06-28 17:10:00,7.0,0.0,1004.26,27.45,100.0,1124.42,0.28
2024-06-28 17:20:00,7.0,0.0,1004.3,27.38,100.0,1322.75,0.36
2024-06-28 17:30:00,7.0,0.0,1004.38,27.35,100.0,719.92,0.14
2024-06-28 17:40:00,7.0,0.0,1004.35,27.17,100.0,391.25,0.05
2024-06-28 17:50:00,7.0,0.0,1004.5,27.31,100.0,361.5,0.05
2024-06-28 18:00:00,7.0,0.0,1004.79,27.15,100.0,198.92,0.02
2024-06-28 18:10:00,7.0,0.0,1004.79,26.64,100.0,324.58,0.04
2024-06-28 18:20:00,7.0,0.0,1005.14,26.41,100.0,232.58,0.03
2024-06-28 18:30:00,7.0,0.0,1005.34,26.54,100.0,128.25,0.01
2024-06-28 18:40:00,7.0,0.0,1005.31,26.49,100.0,49.35,0.0
2024-06-29 04:50:00,7.0,0.0,1005.08,24.78,100.0,50.95,0.01
2024-06-29 05:00:00,7.0,0.0,1005.15,24.79,100.0,253.5,0.04
2024-06-29 05:10:00,7.0,0.0,1005.21,24.8,100.0,789.75,0.16
2024-06-29 05:20:00,7.0,0.0,1005.28,24.74,100.0,1555.33,0.43
2024-06-29 05:30:00,7.0,0.0,1005.4,24.82,100.0,2531.25,1.12
2024-06-29 05:40:00,7.0,0.0,1005.54,25.15,100.0,3351.0,1.94
2024-06-29 05:50:00,7.0,0.0,1005.61,25.39,100.0,4053.92,2.7
2024-06-29 06:00:00,7.0,0.0,1005.62,25.62,100.0,4604.33,3.48
2024-06-29 06:10:00,7.0,0.0,1005.62,25.84,100.0,5139.92,4.3
2024-06-29 06:20:00,7.0,0.0,1005.6,26.04,100.0,6271.42,5.29
2024-06-29 06:30:00,7.0,0.0,1005.63,27.43,100.0,13262.83,35.32
2024-06-29 06:40:00,7.0,0.0,1005.74,30.01,95.7,25103.33,140.16
2024-06-29 06:50:00,7.0,0.0,1005.65,31.79,80.83,28860.0,173.23
2024-06-29 07:00:00,7.0,0.0,1005.69,32.98,74.52,33370.0,229.38
2024-06-29 07:10:00,7.0,0.0,1005.8,34.31,65.39,39635.34,317.84
2024-06-29 07:20:00,7.0,0.0,1005.63,36.45,56.32,45354.56,412.25
2024-06-29 07:30:00,7.0,0.0,1005.67,37.74,49.8,50220.32,503.3
2024-06-29 07:40:00,7.0,0.0,1005.6,38.66,45.7,54324.74,583.07
2024-06-29 07:50:00,7.0,0.0,1005.57,39.42,43.09,59621.75,675.33
2024-06-29 08:00:00,7.0,0.0,1005.46,39.96,40.47,64785.96,774.12
2024-06-29 08:10:00,7.0,0.0,1005.39,40.0,35.57,68308.74,871.58
2024-06-29 08:20:00,7.0,0.0,1005.32,40.0,33.51,72056.12,965.73
2024-06-29 08:30:00,7.0,0.0,1005.31,40.0,30.77,75428.68,1050.05
2024-06-29 08:40:00,7.0,0.0,1005.16,40.0,28.57,79113.35,1125.56
2024-06-29 08:50:00,7.0,0.0,1005.11,40.0,27.47,82294.54,1202.4
2024-06-29 09:00:00,7.0,0.0,1005.05,40.0,26.55,85183.02,1275.52
